time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu
0.006952000;1.030e+00;8.230e-01;-4.469e-02;7.989e-01;-4.338e-02;1.017e+00;1.042e+00;8.102e-01;1.560e-02;1.030e+00;7.407e-01;-4.022e-02;1.000e+01;8.333e-01;1.044e+00
0.007080000;1.030e+00;8.230e-01;-4.460e-02;7.989e-01;-4.329e-02;1.017e+00;1.042e+00;8.103e-01;1.570e-02;1.030e+00;7.407e-01;-4.014e-02;1.000e+01;8.333e-01;1.044e+00
0.007208000;1.030e+00;8.231e-01;-4.450e-02;7.990e-01;-4.319e-02;1.017e+00;1.042e+00;8.104e-01;1.580e-02;1.030e+00;7.408e-01;-4.005e-02;1.000e+01;8.333e-01;1.044e+00
0.007336000;1.030e+00;8.232e-01;-4.440e-02;7.990e-01;-4.309e-02;1.017e+00;1.042e+00;8.104e-01;1.590e-02;1.030e+00;7.409e-01;-3.996e-02;1.000e+01;8.333e-01;1.044e+00
0.007464000;1.030e+00;8.233e-01;-4.429e-02;7.991e-01;-4.299e-02;1.017e+00;1.042e+00;8.105e-01;1.601e-02;1.030e+00;7.410e-01;-3.986e-02;1.000e+01;8.333e-01;1.044e+00
0.007592000;1.030e+00;8.234e-01;-4.418e-02;7.992e-01;-4.288e-02;1.017e+00;1.042e+00;8.105e-01;1.613e-02;1.030e+00;7.411e-01;-3.976e-02;1.000e+01;8.333e-01;1.044e+00
0.007720000;1.030e+00;8.235e-01;-4.406e-02;7.992e-01;-4.277e-02;1.017e+00;1.042e+00;8.106e-01;1.624e-02;1.030e+00;7.411e-01;-3.966e-02;1.000e+01;8.333e-01;1.044e+00
0.007848000;1.030e+00;8.236e-01;-4.395e-02;7.993e-01;-4.265e-02;1.017e+00;1.042e+00;8.106e-01;1.637e-02;1.030e+00;7.412e-01;-3.955e-02;1.000e+01;8.333e-01;1.044e+00
0.007976000;1.030e+00;8.237e-01;-4.382e-02;7.994e-01;-4.253e-02;1.017e+00;1.042e+00;8.107e-01;1.649e-02;1.030e+00;7.413e-01;-3.944e-02;1.000e+01;8.333e-01;1.044e+00
0.008104000;1.030e+00;8.238e-01;-4.369e-02;7.994e-01;-4.240e-02;1.017e+00;1.042e+00;8.108e-01;1.662e-02;1.030e+00;7.414e-01;-3.932e-02;1.000e+01;8.333e-01;1.044e+00
0.008232000;1.030e+00;8.239e-01;-4.356e-02;7.995e-01;-4.228e-02;1.017e+00;1.042e+00;8.108e-01;1.675e-02;1.030e+00;7.415e-01;-3.921e-02;1.000e+01;8.333e-01;1.044e+00
0.008360000;1.031e+00;8.240e-01;-4.343e-02;7.996e-01;-4.214e-02;1.017e+00;1.042e+00;8.109e-01;1.689e-02;1.031e+00;7.416e-01;-3.909e-02;1.000e+01;8.333e-01;1.044e+00
0.008488000;1.031e+00;8.241e-01;-4.329e-02;7.997e-01;-4.201e-02;1.018e+00;1.042e+00;8.109e-01;1.703e-02;1.031e+00;7.417e-01;-3.896e-02;1.000e+01;8.333e-01;1.044e+00
0.008616000;1.031e+00;8.242e-01;-4.315e-02;7.997e-01;-4.187e-02;1.018e+00;1.042e+00;8.110e-01;1.717e-02;1.031e+00;7.418e-01;-3.883e-02;1.000e+01;8.333e-01;1.044e+00
0.008744000;1.031e+00;8.243e-01;-4.300e-02;7.998e-01;-4.173e-02;1.018e+00;1.042e+00;8.111e-01;1.732e-02;1.031e+00;7.419e-01;-3.870e-02;1.000e+01;8.333e-01;1.044e+00
0.008872000;1.031e+00;8.244e-01;-4.286e-02;7.999e-01;-4.158e-02;1.018e+00;1.042e+00;8.111e-01;1.747e-02;1.031e+00;7.420e-01;-3.857e-02;1.000e+01;8.333e-01;1.044e+00
0.009000000;1.031e+00;8.245e-01;-4.271e-02;7.999e-01;-4.143e-02;1.018e+00;1.042e+00;8.112e-01;1.762e-02;1.031e+00;7.420e-01;-3.843e-02;1.000e+01;8.333e-01;1.044e+00
0.009256000;1.031e+00;8.247e-01;-4.240e-02;8.001e-01;-4.113e-02;1.018e+00;1.042e+00;8.113e-01;1.793e-02;1.031e+00;7.422e-01;-3.816e-02;1.000e+01;8.333e-01;1.044e+00
0.009486000;1.031e+00;8.249e-01;-4.211e-02;8.002e-01;-4.085e-02;1.018e+00;1.043e+00;8.114e-01;1.822e-02;1.031e+00;7.424e-01;-3.790e-02;1.000e+01;8.333e-01;1.044e+00
0.009717000;1.031e+00;8.251e-01;-4.181e-02;8.003e-01;-4.056e-02;1.018e+00;1.043e+00;8.115e-01;1.852e-02;1.031e+00;7.426e-01;-3.763e-02;1.000e+01;8.333e-01;1.044e+00
0.009947000;1.031e+00;8.253e-01;-4.151e-02;8.004e-01;-4.026e-02;1.019e+00;1.043e+00;8.116e-01;1.882e-02;1.031e+00;7.428e-01;-3.736e-02;1.000e+01;8.333e-01;1.044e+00
0.010177000;1.031e+00;8.255e-01;-4.120e-02;8.005e-01;-3.995e-02;1.019e+00;1.043e+00;8.117e-01;1.913e-02;1.031e+00;7.429e-01;-3.708e-02;1.000e+01;8.333e-01;1.044e+00
0.010408000;1.031e+00;8.257e-01;-4.088e-02;8.007e-01;-3.964e-02;1.019e+00;1.043e+00;8.118e-01;1.945e-02;1.031e+00;7.431e-01;-3.680e-02;1.000e+01;8.333e-01;1.044e+00
0.010869000;1.031e+00;8.261e-01;-4.024e-02;8.009e-01;-3.901e-02;1.019e+00;1.043e+00;8.120e-01;2.009e-02;1.031e+00;7.435e-01;-3.621e-02;1.000e+01;8.333e-01;1.044e+00
0.011099000;1.032e+00;8.263e-01;-3.991e-02;8.010e-01;-3.869e-02;1.020e+00;1.043e+00;8.121e-01;2.042e-02;1.032e+00;7.437e-01;-3.592e-02;1.000e+01;8.333e-01;1.044e+00
0.011329000;1.032e+00;8.265e-01;-3.957e-02;8.011e-01;-3.836e-02;1.020e+00;1.044e+00;8.122e-01;2.075e-02;1.032e+00;7.438e-01;-3.561e-02;1.000e+01;8.333e-01;1.044e+00
0.011560000;1.032e+00;8.267e-01;-3.923e-02;8.013e-01;-3.803e-02;1.020e+00;1.044e+00;8.123e-01;2.109e-02;1.032e+00;7.440e-01;-3.531e-02;1.000e+01;8.333e-01;1.044e+00
0.012021000;1.032e+00;8.271e-01;-3.855e-02;8.015e-01;-3.736e-02;1.020e+00;1.044e+00;8.125e-01;2.176e-02;1.032e+00;7.444e-01;-3.470e-02;1.000e+01;8.333e-01;1.044e+00
0.012251000;1.032e+00;8.273e-01;-3.821e-02;8.016e-01;-3.702e-02;1.021e+00;1.044e+00;8.126e-01;2.211e-02;1.032e+00;7.445e-01;-3.439e-02;1.000e+01;8.333e-01;1.044e+00
0.012481000;1.032e+00;8.275e-01;-3.786e-02;8.017e-01;-3.668e-02;1.021e+00;1.044e+00;8.126e-01;2.245e-02;1.032e+00;7.447e-01;-3.407e-02;1.000e+01;8.333e-01;1.044e+00
0.012712000;1.032e+00;8.277e-01;-3.751e-02;8.018e-01;-3.634e-02;1.021e+00;1.044e+00;8.127e-01;2.279e-02;1.032e+00;7.449e-01;-3.376e-02;1.000e+01;8.333e-01;1.044e+00
0.012942000;1.032e+00;8.278e-01;-3.717e-02;8.019e-01;-3.600e-02;1.021e+00;1.044e+00;8.128e-01;2.313e-02;1.032e+00;7.451e-01;-3.345e-02;1.000e+01;8.333e-01;1.044e+00
0.013173000;1.032e+00;8.280e-01;-3.682e-02;8.020e-01;-3.566e-02;1.021e+00;1.045e+00;8.129e-01;2.347e-02;1.032e+00;7.452e-01;-3.314e-02;1.000e+01;8.333e-01;1.044e+00
0.013403000;1.033e+00;8.282e-01;-3.647e-02;8.021e-01;-3.532e-02;1.022e+00;1.045e+00;8.130e-01;2.382e-02;1.033e+00;7.454e-01;-3.282e-02;1.000e+01;8.333e-01;1.044e+00
0.013633000;1.033e+00;8.284e-01;-3.612e-02;8.022e-01;-3.498e-02;1.022e+00;1.045e+00;8.130e-01;2.416e-02;1.033e+00;7.456e-01;-3.251e-02;1.000e+01;8.333e-01;1.044e+00
0.013864000;1.033e+00;8.286e-01;-3.578e-02;8.023e-01;-3.464e-02;1.022e+00;1.045e+00;8.131e-01;2.450e-02;1.033e+00;7.457e-01;-3.220e-02;1.000e+01;8.333e-01;1.044e+00
0.014325000;1.033e+00;8.290e-01;-3.509e-02;8.025e-01;-3.397e-02;1.022e+00;1.045e+00;8.133e-01;2.517e-02;1.033e+00;7.461e-01;-3.158e-02;1.000e+01;8.333e-01;1.044e+00
0.014555000;1.033e+00;8.291e-01;-3.475e-02;8.026e-01;-3.363e-02;1.023e+00;1.045e+00;8.133e-01;2.551e-02;1.033e+00;7.462e-01;-3.127e-02;1.000e+01;8.333e-01;1.044e+00
0.014785000;1.033e+00;8.293e-01;-3.441e-02;8.027e-01;-3.330e-02;1.023e+00;1.045e+00;8.134e-01;2.584e-02;1.033e+00;7.464e-01;-3.096e-02;1.000e+01;8.333e-01;1.044e+00
0.015016000;1.033e+00;8.295e-01;-3.407e-02;8.028e-01;-3.297e-02;1.023e+00;1.046e+00;8.135e-01;2.617e-02;1.033e+00;7.465e-01;-3.066e-02;1.000e+01;8.333e-01;1.044e+00
0.015246000;1.033e+00;8.296e-01;-3.373e-02;8.029e-01;-3.264e-02;1.023e+00;1.046e+00;8.135e-01;2.650e-02;1.033e+00;7.467e-01;-3.036e-02;1.000e+01;8.333e-01;1.044e+00
0.015477000;1.033e+00;8.298e-01;-3.340e-02;8.029e-01;-3.232e-02;1.023e+00;1.046e+00;8.136e-01;2.682e-02;1.033e+00;7.468e-01;-3.006e-02;1.000e+01;8.333e-01;1.044e+00
0.015707000;1.034e+00;8.300e-01;-3.307e-02;8.030e-01;-3.200e-02;1.024e+00;1.046e+00;8.136e-01;2.714e-02;1.034e+00;7.470e-01;-2.976e-02;1.000e+01;8.333e-01;1.044e+00
0.015937000;1.034e+00;8.301e-01;-3.275e-02;8.031e-01;-3.168e-02;1.024e+00;1.046e+00;8.137e-01;2.746e-02;1.034e+00;7.471e-01;-2.947e-02;1.000e+01;8.333e-01;1.044e+00
0.016168000;1.034e+00;8.303e-01;-3.242e-02;8.032e-01;-3.137e-02;1.024e+00;1.046e+00;8.138e-01;2.777e-02;1.034e+00;7.472e-01;-2.918e-02;1.000e+01;8.333e-01;1.044e+00
0.016398000;1.034e+00;8.304e-01;-3.211e-02;8.032e-01;-3.106e-02;1.024e+00;1.046e+00;8.138e-01;2.808e-02;1.034e+00;7.474e-01;-2.890e-02;1.000e+01;8.333e-01;1.044e+00
0.016629000;1.034e+00;8.306e-01;-3.179e-02;8.033e-01;-3.075e-02;1.024e+00;1.047e+00;8.139e-01;2.839e-02;1.034e+00;7.475e-01;-2.861e-02;1.000e+01;8.333e-01;1.044e+00
0.016859000;1.034e+00;8.307e-01;-3.148e-02;8.034e-01;-3.045e-02;1.025e+00;1.047e+00;8.139e-01;2.869e-02;1.034e+00;7.476e-01;-2.833e-02;1.000e+01;8.333e-01;1.044e+00
0.017089000;1.034e+00;8.309e-01;-3.117e-02;8.034e-01;-3.015e-02;1.025e+00;1.047e+00;8.139e-01;2.899e-02;1.034e+00;7.478e-01;-2.806e-02;1.000e+01;8.333e-01;1.044e+00
0.017320000;1.034e+00;8.310e-01;-3.087e-02;8.035e-01;-2.985e-02;1.025e+00;1.047e+00;8.140e-01;2.928e-02;1.034e+00;7.479e-01;-2.779e-02;1.000e+01;8.333e-01;1.044e+00
0.017550000;1.034e+00;8.311e-01;-3.057e-02;8.036e-01;-2.956e-02;1.025e+00;1.047e+00;8.140e-01;2.957e-02;1.034e+00;7.480e-01;-2.752e-02;1.000e+01;8.333e-01;1.044e+00
0.017781000;1.034e+00;8.313e-01;-3.028e-02;8.036e-01;-2.927e-02;1.025e+00;1.047e+00;8.141e-01;2.985e-02;1.034e+00;7.481e-01;-2.725e-02;1.000e+01;8.333e-01;1.044e+00
0.018011000;1.034e+00;8.314e-01;-2.999e-02;8.037e-01;-2.899e-02;1.025e+00;1.047e+00;8.141e-01;3.013e-02;1.034e+00;7.482e-01;-2.699e-02;1.000e+01;8.333e-01;1.044e+00
0.018241000;1.035e+00;8.315e-01;-2.971e-02;8.037e-01;-2.872e-02;1.026e+00;1.047e+00;8.141e-01;3.041e-02;1.035e+00;7.484e-01;-2.674e-02;1.000e+01;8.333e-01;1.044e+00
0.018472000;1.035e+00;8.316e-01;-2.943e-02;8.038e-01;-2.844e-02;1.026e+00;1.047e+00;8.142e-01;3.067e-02;1.035e+00;7.485e-01;-2.649e-02;1.000e+01;8.333e-01;1.044e+00
0.018702000;1.035e+00;8.317e-01;-2.916e-02;8.038e-01;-2.818e-02;1.026e+00;1.048e+00;8.142e-01;3.094e-02;1.035e+00;7.486e-01;-2.624e-02;1.000e+01;8.333e-01;1.044e+00
0.018933000;1.035e+00;8.319e-01;-2.889e-02;8.039e-01;-2.792e-02;1.026e+00;1.048e+00;8.142e-01;3.120e-02;1.035e+00;7.487e-01;-2.600e-02;1.000e+01;8.333e-01;1.044e+00
0.019163000;1.035e+00;8.320e-01;-2.862e-02;8.039e-01;-2.766e-02;1.026e+00;1.048e+00;8.142e-01;3.145e-02;1.035e+00;7.488e-01;-2.576e-02;1.000e+01;8.333e-01;1.044e+00
0.019624000;1.035e+00;8.322e-01;-2.811e-02;8.040e-01;-2.716e-02;1.027e+00;1.048e+00;8.143e-01;3.194e-02;1.035e+00;7.490e-01;-2.530e-02;1.000e+01;8.333e-01;1.044e+00
0.020039000;1.035e+00;8.323e-01;-2.767e-02;8.040e-01;-2.673e-02;1.027e+00;1.048e+00;8.143e-01;3.237e-02;1.035e+00;7.491e-01;-2.490e-02;1.000e+01;8.333e-01;1.044e+00
0.020453000;1.035e+00;8.325e-01;-2.724e-02;8.041e-01;-2.631e-02;1.027e+00;1.048e+00;8.143e-01;3.277e-02;1.035e+00;7.492e-01;-2.452e-02;1.000e+01;8.333e-01;1.044e+00
0.020868000;1.035e+00;8.326e-01;-2.683e-02;8.041e-01;-2.591e-02;1.027e+00;1.048e+00;8.144e-01;3.316e-02;1.035e+00;7.494e-01;-2.415e-02;1.000e+01;8.333e-01;1.044e+00
0.021283000;1.036e+00;8.328e-01;-2.644e-02;8.042e-01;-2.553e-02;1.028e+00;1.049e+00;8.144e-01;3.354e-02;1.036e+00;7.495e-01;-2.380e-02;1.000e+01;8.333e-01;1.044e+00
0.022527000;1.036e+00;8.331e-01;-2.537e-02;8.042e-01;-2.449e-02;1.028e+00;1.049e+00;8.144e-01;3.456e-02;1.036e+00;7.498e-01;-2.283e-02;1.000e+01;8.333e-01;1.044e+00
0.022942000;1.036e+00;8.332e-01;-2.504e-02;8.042e-01;-2.417e-02;1.028e+00;1.049e+00;8.144e-01;3.486e-02;1.036e+00;7.499e-01;-2.254e-02;1.000e+01;8.333e-01;1.044e+00
0.023356000;1.036e+00;8.333e-01;-2.473e-02;8.043e-01;-2.387e-02;1.029e+00;1.049e+00;8.143e-01;3.515e-02;1.036e+00;7.500e-01;-2.226e-02;1.000e+01;8.333e-01;1.044e+00
0.023612000;1.036e+00;8.333e-01;-2.455e-02;8.042e-01;-2.369e-02;1.029e+00;1.049e+00;8.143e-01;3.532e-02;1.036e+00;7.500e-01;-2.209e-02;1.000e+01;8.333e-01;1.044e+00
0.023676000;1.036e+00;8.333e-01;-2.450e-02;8.042e-01;-2.365e-02;1.029e+00;1.049e+00;8.143e-01;3.537e-02;1.036e+00;7.500e-01;-2.205e-02;1.000e+01;8.333e-01;1.044e+00
0.023740000;1.036e+00;8.334e-01;-2.446e-02;8.042e-01;-2.361e-02;1.029e+00;1.049e+00;8.143e-01;3.541e-02;1.036e+00;7.500e-01;-2.201e-02;1.000e+01;8.333e-01;1.044e+00
0.023868000;1.036e+00;8.334e-01;-2.437e-02;8.042e-01;-2.352e-02;1.029e+00;1.049e+00;8.143e-01;3.549e-02;1.036e+00;7.500e-01;-2.193e-02;1.000e+01;8.333e-01;1.044e+00
0.024124000;1.036e+00;8.334e-01;-2.420e-02;8.042e-01;-2.335e-02;1.029e+00;1.049e+00;8.143e-01;3.565e-02;1.036e+00;7.501e-01;-2.178e-02;1.000e+01;8.333e-01;1.044e+00
0.024380000;1.036e+00;8.334e-01;-2.404e-02;8.042e-01;-2.319e-02;1.029e+00;1.050e+00;8.143e-01;3.580e-02;1.036e+00;7.501e-01;-2.163e-02;1.000e+01;8.333e-01;1.044e+00
0.024892000;1.036e+00;8.335e-01;-2.372e-02;8.042e-01;-2.289e-02;1.029e+00;1.050e+00;8.142e-01;3.609e-02;1.036e+00;7.501e-01;-2.135e-02;1.000e+01;8.333e-01;1.044e+00
0.025353000;1.037e+00;8.335e-01;-2.346e-02;8.042e-01;-2.263e-02;1.029e+00;1.050e+00;8.142e-01;3.633e-02;1.037e+00;7.502e-01;-2.111e-02;1.000e+01;8.333e-01;1.044e+00
0.025814000;1.037e+00;8.336e-01;-2.322e-02;8.041e-01;-2.240e-02;1.030e+00;1.050e+00;8.141e-01;3.656e-02;1.037e+00;7.502e-01;-2.089e-02;1.000e+01;8.333e-01;1.044e+00
0.026275000;1.037e+00;8.336e-01;-2.299e-02;8.041e-01;-2.217e-02;1.030e+00;1.050e+00;8.141e-01;3.677e-02;1.037e+00;7.502e-01;-2.069e-02;1.000e+01;8.333e-01;1.044e+00
0.026736000;1.037e+00;8.336e-01;-2.277e-02;8.040e-01;-2.197e-02;1.030e+00;1.050e+00;8.140e-01;3.696e-02;1.037e+00;7.502e-01;-2.050e-02;1.000e+01;8.333e-01;1.044e+00
0.027196000;1.037e+00;8.336e-01;-2.257e-02;8.040e-01;-2.177e-02;1.030e+00;1.050e+00;8.139e-01;3.714e-02;1.037e+00;7.502e-01;-2.032e-02;1.000e+01;8.333e-01;1.044e+00
0.027657000;1.037e+00;8.336e-01;-2.239e-02;8.039e-01;-2.159e-02;1.030e+00;1.050e+00;8.139e-01;3.730e-02;1.037e+00;7.502e-01;-2.015e-02;1.000e+01;8.333e-01;1.044e+00
0.028118000;1.037e+00;8.336e-01;-2.222e-02;8.039e-01;-2.143e-02;1.030e+00;1.050e+00;8.138e-01;3.745e-02;1.037e+00;7.502e-01;-2.000e-02;1.000e+01;8.333e-01;1.044e+00
0.028579000;1.037e+00;8.335e-01;-2.207e-02;8.038e-01;-2.128e-02;1.030e+00;1.050e+00;8.137e-01;3.759e-02;1.037e+00;7.502e-01;-1.986e-02;1.000e+01;8.333e-01;1.044e+00
0.029040000;1.037e+00;8.335e-01;-2.192e-02;8.037e-01;-2.114e-02;1.030e+00;1.050e+00;8.136e-01;3.772e-02;1.037e+00;7.501e-01;-1.973e-02;1.000e+01;8.333e-01;1.044e+00
0.029500000;1.037e+00;8.335e-01;-2.179e-02;8.036e-01;-2.101e-02;1.031e+00;1.050e+00;8.136e-01;3.783e-02;1.037e+00;7.501e-01;-1.961e-02;1.000e+01;8.333e-01;1.044e+00
0.029961000;1.037e+00;8.334e-01;-2.167e-02;8.036e-01;-2.089e-02;1.031e+00;1.051e+00;8.135e-01;3.793e-02;1.037e+00;7.501e-01;-1.950e-02;1.000e+01;8.333e-01;1.044e+00
0.030422000;1.037e+00;8.334e-01;-2.156e-02;8.035e-01;-2.078e-02;1.031e+00;1.051e+00;8.134e-01;3.803e-02;1.037e+00;7.500e-01;-1.940e-02;1.000e+01;8.333e-01;1.044e+00
0.030883000;1.037e+00;8.333e-01;-2.145e-02;8.034e-01;-2.068e-02;1.031e+00;1.051e+00;8.133e-01;3.811e-02;1.037e+00;7.500e-01;-1.931e-02;1.000e+01;8.333e-01;1.044e+00
0.031344000;1.037e+00;8.332e-01;-2.136e-02;8.033e-01;-2.059e-02;1.031e+00;1.051e+00;8.132e-01;3.819e-02;1.037e+00;7.499e-01;-1.922e-02;1.000e+01;8.333e-01;1.044e+00
0.031804000;1.037e+00;8.332e-01;-2.128e-02;8.032e-01;-2.051e-02;1.031e+00;1.051e+00;8.131e-01;3.825e-02;1.037e+00;7.499e-01;-1.915e-02;1.000e+01;8.333e-01;1.044e+00
0.032726000;1.037e+00;8.330e-01;-2.113e-02;8.030e-01;-2.037e-02;1.031e+00;1.051e+00;8.129e-01;3.837e-02;1.037e+00;7.497e-01;-1.902e-02;1.000e+01;8.333e-01;1.044e+00
0.033187000;1.037e+00;8.330e-01;-2.107e-02;8.029e-01;-2.031e-02;1.031e+00;1.051e+00;8.128e-01;3.841e-02;1.037e+00;7.497e-01;-1.896e-02;1.000e+01;8.333e-01;1.044e+00
0.033626000;1.037e+00;8.329e-01;-2.101e-02;8.028e-01;-2.025e-02;1.031e+00;1.051e+00;8.127e-01;3.846e-02;1.037e+00;7.496e-01;-1.891e-02;1.000e+01;8.333e-01;1.044e+00
0.033754000;1.037e+00;8.329e-01;-2.099e-02;8.028e-01;-2.024e-02;1.031e+00;1.051e+00;8.127e-01;3.847e-02;1.037e+00;7.496e-01;-1.889e-02;1.000e+01;8.333e-01;1.044e+00
0.033882000;1.037e+00;8.328e-01;-2.098e-02;8.028e-01;-2.022e-02;1.031e+00;1.051e+00;8.127e-01;3.848e-02;1.037e+00;7.496e-01;-1.888e-02;1.000e+01;8.333e-01;1.044e+00
0.034138000;1.037e+00;8.328e-01;-2.095e-02;8.027e-01;-2.020e-02;1.031e+00;1.051e+00;8.126e-01;3.850e-02;1.037e+00;7.495e-01;-1.886e-02;1.000e+01;8.333e-01;1.044e+00
0.034650000;1.037e+00;8.327e-01;-2.090e-02;8.026e-01;-2.014e-02;1.031e+00;1.051e+00;8.125e-01;3.853e-02;1.037e+00;7.494e-01;-1.881e-02;1.000e+01;8.333e-01;1.044e+00
0.035162000;1.037e+00;8.326e-01;-2.085e-02;8.025e-01;-2.010e-02;1.031e+00;1.051e+00;8.124e-01;3.856e-02;1.037e+00;7.493e-01;-1.877e-02;1.000e+01;8.333e-01;1.044e+00
0.035674000;1.038e+00;8.325e-01;-2.081e-02;8.024e-01;-2.005e-02;1.031e+00;1.051e+00;8.123e-01;3.859e-02;1.038e+00;7.493e-01;-1.873e-02;1.000e+01;8.333e-01;1.044e+00
0.036698000;1.038e+00;8.323e-01;-2.073e-02;8.022e-01;-1.998e-02;1.031e+00;1.051e+00;8.121e-01;3.863e-02;1.038e+00;7.491e-01;-1.866e-02;1.000e+01;8.333e-01;1.044e+00
0.037210000;1.038e+00;8.322e-01;-2.070e-02;8.021e-01;-1.995e-02;1.031e+00;1.051e+00;8.119e-01;3.865e-02;1.038e+00;7.490e-01;-1.863e-02;1.000e+01;8.333e-01;1.044e+00
0.038234000;1.038e+00;8.320e-01;-2.063e-02;8.019e-01;-1.989e-02;1.031e+00;1.051e+00;8.117e-01;3.868e-02;1.038e+00;7.488e-01;-1.857e-02;1.000e+01;8.333e-01;1.044e+00
0.038746000;1.038e+00;8.320e-01;-2.060e-02;8.018e-01;-1.986e-02;1.031e+00;1.051e+00;8.116e-01;3.869e-02;1.038e+00;7.488e-01;-1.854e-02;1.000e+01;8.333e-01;1.044e+00
0.039770000;1.038e+00;8.318e-01;-2.055e-02;8.016e-01;-1.980e-02;1.031e+00;1.051e+00;8.114e-01;3.872e-02;1.038e+00;7.486e-01;-1.849e-02;1.000e+01;8.333e-01;1.044e+00
0.040282000;1.038e+00;8.317e-01;-2.052e-02;8.015e-01;-1.978e-02;1.032e+00;1.051e+00;8.113e-01;3.873e-02;1.038e+00;7.485e-01;-1.847e-02;1.000e+01;8.333e-01;1.044e+00
0.040794000;1.038e+00;8.316e-01;-2.049e-02;8.014e-01;-1.975e-02;1.032e+00;1.051e+00;8.112e-01;3.875e-02;1.038e+00;7.484e-01;-1.844e-02;1.000e+01;8.333e-01;1.044e+00
0.041306000;1.038e+00;8.315e-01;-2.046e-02;8.013e-01;-1.972e-02;1.032e+00;1.051e+00;8.111e-01;3.876e-02;1.038e+00;7.484e-01;-1.842e-02;1.000e+01;8.333e-01;1.044e+00
0.041818000;1.038e+00;8.314e-01;-2.043e-02;8.012e-01;-1.969e-02;1.032e+00;1.051e+00;8.111e-01;3.878e-02;1.038e+00;7.483e-01;-1.839e-02;1.000e+01;8.333e-01;1.044e+00
0.042330000;1.038e+00;8.314e-01;-2.040e-02;8.011e-01;-1.966e-02;1.032e+00;1.051e+00;8.110e-01;3.879e-02;1.038e+00;7.482e-01;-1.836e-02;1.000e+01;8.333e-01;1.044e+00
0.042842000;1.038e+00;8.313e-01;-2.037e-02;8.011e-01;-1.963e-02;1.032e+00;1.051e+00;8.109e-01;3.881e-02;1.038e+00;7.482e-01;-1.834e-02;1.000e+01;8.333e-01;1.044e+00
0.043354000;1.038e+00;8.312e-01;-2.034e-02;8.010e-01;-1.960e-02;1.032e+00;1.051e+00;8.108e-01;3.883e-02;1.038e+00;7.481e-01;-1.831e-02;1.000e+01;8.333e-01;1.044e+00
0.043866000;1.038e+00;8.312e-01;-2.031e-02;8.009e-01;-1.957e-02;1.032e+00;1.051e+00;8.107e-01;3.885e-02;1.038e+00;7.480e-01;-1.828e-02;1.000e+01;8.333e-01;1.044e+00
0.044378000;1.038e+00;8.311e-01;-2.027e-02;8.008e-01;-1.953e-02;1.032e+00;1.051e+00;8.107e-01;3.888e-02;1.038e+00;7.480e-01;-1.824e-02;1.000e+01;8.333e-01;1.044e+00
0.044890000;1.038e+00;8.310e-01;-2.023e-02;8.008e-01;-1.950e-02;1.032e+00;1.051e+00;8.106e-01;3.890e-02;1.038e+00;7.479e-01;-1.821e-02;1.000e+01;8.333e-01;1.044e+00
0.045402000;1.038e+00;8.310e-01;-2.019e-02;8.007e-01;-1.946e-02;1.032e+00;1.051e+00;8.105e-01;3.893e-02;1.038e+00;7.479e-01;-1.818e-02;1.000e+01;8.333e-01;1.044e+00
0.045914000;1.038e+00;8.309e-01;-2.015e-02;8.006e-01;-1.942e-02;1.032e+00;1.051e+00;8.104e-01;3.896e-02;1.038e+00;7.478e-01;-1.814e-02;1.000e+01;8.333e-01;1.044e+00
0.046914000;1.038e+00;8.308e-01;-2.007e-02;8.005e-01;-1.934e-02;1.032e+00;1.051e+00;8.103e-01;3.902e-02;1.038e+00;7.478e-01;-1.806e-02;1.000e+01;8.333e-01;1.044e+00
0.047814000;1.038e+00;8.308e-01;-1.999e-02;8.004e-01;-1.926e-02;1.032e+00;1.051e+00;8.102e-01;3.909e-02;1.038e+00;7.477e-01;-1.799e-02;1.000e+01;8.333e-01;1.044e+00
0.048714000;1.038e+00;8.307e-01;-1.990e-02;8.003e-01;-1.917e-02;1.032e+00;1.051e+00;8.101e-01;3.916e-02;1.038e+00;7.476e-01;-1.791e-02;1.000e+01;8.333e-01;1.044e+00
0.049614000;1.038e+00;8.307e-01;-1.981e-02;8.003e-01;-1.908e-02;1.032e+00;1.051e+00;8.101e-01;3.924e-02;1.038e+00;7.476e-01;-1.783e-02;1.000e+01;8.333e-01;1.044e+00
0.050514000;1.038e+00;8.306e-01;-1.971e-02;8.002e-01;-1.899e-02;1.032e+00;1.052e+00;8.100e-01;3.932e-02;1.038e+00;7.476e-01;-1.774e-02;1.000e+01;8.333e-01;1.044e+00
0.051414000;1.038e+00;8.306e-01;-1.961e-02;8.001e-01;-1.889e-02;1.032e+00;1.052e+00;8.099e-01;3.941e-02;1.038e+00;7.475e-01;-1.765e-02;1.000e+01;8.333e-01;1.044e+00
